DATE,HIGH,LOW,CLOSE,NO. OF SHARES,NO. OF TRADES
04-02-2016,169.7,160.8,163.05,2595289,24702
03-02-2016,168.2,163.45,166.05,3399078,29317
02-02-2016,177.4,168.5,169.45,3963363,40891
01-02-2016,182.5,172.35,172.9,2805484,27377
29-01-2016,185.55,178.2,179.95,2795659,22178
28-01-2016,186.2,182.5,185.35,1244585,11543
27-01-2016,186.1,181.25,184.3,2380658,19803
25-01-2016,188.8,182.05,182.9,1700105,15951
22-01-2016,185,177.1,184.3,2513103,23707
21-01-2016,178.75,172.45,175.85,3304691,30843
20-01-2016,180.8,171.6,173.7,3560531,34175
19-01-2016,187.25,181.85,183.1,2348244,20983
18-01-2016,187.5,179.3,181.1,3987880,34244
15-01-2016,198,181.15,184.75,3289601,36005
14-01-2016,201.4,194.45,195.8,2100876,22877
13-01-2016,202.35,194.1,200.95,2839483,23714
12-01-2016,205.5,199.1,199.85,2294892,24073
11-01-2016,207.6,202.65,204.3,2215131,19032
08-01-2016,212.55,208.5,208.95,1498892,15400
07-01-2016,215,209,209.55,2310928,21868
06-01-2016,219.9,216.3,217,1495570,13802
05-01-2016,223,217.75,218.25,1967198,24503
04-01-2016,227.4,220.5,220.95,1712144,17606
01-01-2016,228.9,224.5,227.65,1116988,8587
31-12-2015,226.6,224,224.4,1177836,11015
30-12-2015,229.55,224.85,225.8,1352460,11304
29-12-2015,229.9,227.7,228.5,499826,5570
28-12-2015,230.05,228,228.85,714172,6885
24-12-2015,231.15,227.9,228.65,610364,7370
23-12-2015,231.2,229.3,229.9,818385,7688
22-12-2015,232.3,227.55,228.3,1133514,10453
21-12-2015,230.95,226.65,230.35,998240,9610
18-12-2015,232.4,226,226.65,1607912,18883
17-12-2015,232.5,228.7,231,1046507,11653
16-12-2015,229.65,225.55,227.3,1184222,12287
15-12-2015,227.7,224,226.1,1133088,12049
14-12-2015,227.9,224.3,226.5,1215935,13588
11-12-2015,233.9,225.1,227.1,1845669,19008
10-12-2015,236.95,230.4,231.95,1455180,16094
09-12-2015,238.2,233.65,234.35,873487,9059
08-12-2015,240.1,235.2,235.9,794606,8709
07-12-2015,243,238.45,239.15,674630,8200
04-12-2015,242,238.15,240.95,920525,12024
03-12-2015,244.75,240.25,241.15,749906,8797
02-12-2015,250.65,244.15,244.75,730039,7582
01-12-2015,251.85,249,249.3,2243838,12215
30-11-2015,252.9,248.75,250.45,901977,11706
27-11-2015,250.15,242.8,249.55,1564631,15436
26-11-2015,244.8,241.1,242.75,687265,7369
24-11-2015,243.9,241,241.5,649830,7564
23-11-2015,245.15,240.75,242.9,807622,8718
20-11-2015,249.45,242.1,243,1010658,10949
19-11-2015,245.05,241.6,243.85,802430,8507
18-11-2015,248.8,239.75,241.05,1088954,9996
17-11-2015,251.5,246.95,248,1158220,12656
16-11-2015,248.85,239.2,247.95,1452615,14490
13-11-2015,242.4,238,240.2,928095,8706
11-11-2015,244.55,242.8,243.25,333211,4703
10-11-2015,247.25,240.2,241.3,1144486,10289
09-11-2015,248.35,235.6,246.1,1805810,18324
06-11-2015,244.7,233.1,243.25,3357717,34122
05-11-2015,239.1,233.4,234.2,1227784,10339
04-11-2015,240.35,237,238.45,666193,8423
03-11-2015,239.75,235.25,236.2,872950,9504
02-11-2015,238.7,232.85,236.9,1100526,11919
30-10-2015,240.35,235.25,237.2,977433,10204
29-10-2015,242,236.55,237.1,1049640,11727
28-10-2015,249.35,241,242,1227774,12440
27-10-2015,252.2,248.05,248.65,599139,7373
26-10-2015,255.9,250.45,251.15,908520,9374
23-10-2015,254.75,251.7,252.85,566589,8484
21-10-2015,255.85,248.6,249.7,764236,10478
20-10-2015,256.9,253.15,254.45,611799,8853
19-10-2015,257.9,253.6,254.5,755880,8065
16-10-2015,257,248.2,254.9,1221370,14258
15-10-2015,249.75,245.4,248.95,1299266,21417
14-10-2015,246.75,243.25,244.25,662273,9792
13-10-2015,247.25,242.15,243.4,1064111,12727
12-10-2015,245.5,241.5,244.5,887430,11107
09-10-2015,247.8,240.9,243.2,1290028,15213
08-10-2015,245.15,241.05,243.35,986830,12179
07-10-2015,244,239,243.35,1110917,12802
06-10-2015,243,237.7,240.25,1201590,11516
05-10-2015,240.8,237.4,239.85,1050347,12000
01-10-2015,242,234.9,235.4,1274231,14315
30-09-2015,246.5,236,237.25,1744128,20541
29-09-2015,245.4,232.3,242,3161573,32129
28-09-2015,243.7,238.6,239.55,1044011,11056
24-09-2015,241.5,238.25,239.15,876104,10360
23-09-2015,241.85,233.65,240.1,1389774,14146
22-09-2015,248.5,236.55,237.9,1407104,15226
21-09-2015,247,237.5,245.15,1310460,13598
18-09-2015,246.15,239,242.35,1846842,21594
16-09-2015,237.6,235.15,236.65,943128,11240
15-09-2015,238.35,232.75,233.8,1404116,15643
14-09-2015,235.95,230.05,235.15,1137995,13009
11-09-2015,233.3,228.2,230.15,1453803,16104
10-09-2015,230,224.25,227.6,1609894,17964
09-09-2015,234.3,229.25,231.55,1601153,18965
08-09-2015,230,221.25,228.3,1902841,21359
07-09-2015,227.7,220.6,221.7,1948821,23677
04-09-2015,232.5,224.25,225.05,2524425,30463
03-09-2015,235.5,231.15,232.6,1976804,23561
02-09-2015,243,230.05,230.6,3178008,38446
01-09-2015,245.1,238,239.1,2329747,28594
31-08-2015,251.45,245.3,247.1,1820139,22185
28-08-2015,255.95,247.55,249.25,1555330,17396
27-08-2015,252.2,248.1,249.45,1313300,15257
26-08-2015,253.7,245.25,245.8,1970965,23056
25-08-2015,254.8,240.1,253.4,2720627,31564
24-08-2015,257.85,242.3,245.5,4080271,46631
21-08-2015,268.7,256.6,267.4,1935143,23749
20-08-2015,281.65,268.1,270.45,1726902,16799
19-08-2015,285.8,275.85,278.05,1464277,15103
18-08-2015,287.9,275.6,283.95,2409507,29471
17-08-2015,281.8,270.6,279.05,2977291,32886
14-08-2015,269.5,259.35,268.45,2069038,20738
13-08-2015,262.85,258.3,259.4,1519223,16389
12-08-2015,267.75,255,256.45,3216358,35438
11-08-2015,289.5,268.25,269.3,5134060,57160
10-08-2015,286,280.7,283.1,1074550,12655
07-08-2015,288.5,280.25,281.4,974810,11306
06-08-2015,290.65,282.15,288.25,1209780,13913
05-08-2015,291.85,284.5,285.35,1144843,14452
04-08-2015,289.85,276.75,288.2,2959912,35199
03-08-2015,282.7,270,281.05,2279764,25848
31-07-2015,273.3,257.8,270.4,3267367,25751
30-07-2015,259.4,253.7,256.9,1048147,10594
29-07-2015,260.85,252.4,253.7,1266973,12851
28-07-2015,263.85,258.4,259.35,786894,8773
27-07-2015,263.7,258.5,259.05,774182,9496
24-07-2015,270.6,262.25,263.5,677739,8370
23-07-2015,271.8,267.3,269.5,753651,7860
22-07-2015,269.9,262.1,268.65,724394,9163
21-07-2015,269.7,263.5,264.25,584471,6651
20-07-2015,272.5,266.15,267.35,785885,8679
17-07-2015,273.85,270.65,271.05,559254,7744
16-07-2015,272.2,268.25,271.75,786354,9320
15-07-2015,271.7,267.55,268.3,636166,6730
14-07-2015,274.25,267.75,268.6,816083,9592
13-07-2015,274.25,267.95,273.55,995316,10360
10-07-2015,271,266.65,270.5,723805,8048
09-07-2015,271.3,267,267.75,748675,7566
08-07-2015,271,265.6,267.4,1020382,10988
07-07-2015,274.6,270.25,272.7,773533,10777
06-07-2015,271.7,261.9,270.9,1061015,11259
03-07-2015,269.9,266.8,268.85,694589,8156
02-07-2015,271.25,266.4,267.4,898813,9362
01-07-2015,269.5,262,267.6,1250209,12786
30-06-2015,263.5,257.75,262.8,2245542,11751
29-06-2015,260.35,255,259.55,2869055,16758
26-06-2015,266.5,261.1,265.05,1285051,10318
25-06-2015,266,259.1,265,1450527,11908
24-06-2015,268.35,261,262.5,847805,8556
23-06-2015,270.95,266.5,267.65,1655659,14250
22-06-2015,267.2,260.7,265.85,1473977,15510
19-06-2015,262.85,258.2,260.15,1165503,11372
18-06-2015,260.9,255.25,258.05,1580553,13612
17-06-2015,257,253.65,255.1,1732625,12283
16-06-2015,255.75,249.15,254.6,1612446,17156
15-06-2015,255.75,249.15,250.55,1556523,15583
12-06-2015,255.5,251.9,253.95,1146614,13001
11-06-2015,262.95,252.85,253.85,1678946,17366
10-06-2015,262.4,258.3,260.05,1075083,11936
09-06-2015,258,253.9,257.4,1539643,14254
08-06-2015,259.95,252.95,254.85,1315200,16041
05-06-2015,261.7,255.6,257.8,1426998,16264
04-06-2015,261.4,253.8,257.6,2148129,21874
03-06-2015,268,255.1,257.55,2706069,31970
02-06-2015,279.5,265.5,266.25,3382530,39780
01-06-2015,281.95,277.6,278.15,1331528,15467
29-05-2015,281.5,277.2,278.15,1683864,12766
28-05-2015,280.25,276.2,277.5,1683317,12926
27-05-2015,281.45,274.35,280.65,1759126,14862
26-05-2015,280.85,275.85,277.25,1400467,14082
25-05-2015,284.15,276.2,277.7,2510256,24347
22-05-2015,305,280.8,282.45,9541299,98205
21-05-2015,294.7,288.25,289.35,1461866,14829
20-05-2015,294.65,289.5,291.8,1799545,18074
19-05-2015,291.5,286.15,288.3,1814740,13234
18-05-2015,290,285.55,288.75,1522444,16202
15-05-2015,288.1,282.2,287.35,2258513,21027
14-05-2015,282,272.75,280.65,1579757,18030
13-05-2015,275.15,268.25,274.15,1689594,13798
12-05-2015,276,266.3,267.4,1446092,14375
11-05-2015,277,262.55,276.05,3357139,25765
08-05-2015,267.8,260.05,261.8,1563571,29331
07-05-2015,267.25,259.95,261.3,1328244,27807
06-05-2015,273.65,263.35,265.3,1863980,40173
05-05-2015,277.5,271.65,272.15,1008555,19354
04-05-2015,278,271.5,277.3,872315,19716
30-04-2015,273.35,266.95,270.05,1261259,23533
29-04-2015,273.4,269.7,271.8,862637,15550
28-04-2015,273.4,265.4,272.4,1187984,23161
27-04-2015,277,266.15,267.15,1091355,26502
24-04-2015,279.35,274.35,275.65,965244,22883
23-04-2015,287.2,276.3,277.25,1706678,34201
22-04-2015,293,275.95,284.1,1615547,30978
21-04-2015,291,281.6,289.05,1230373,24552
20-04-2015,293,284.75,287.45,1079809,21628
17-04-2015,294.4,289,291.05,1123064,22974
16-04-2015,293.7,286.3,291.45,1256502,24282
15-04-2015,294.5,286,290,1511654,32221
13-04-2015,288.5,283.2,285.45,1650847,26072
10-04-2015,287.4,280.45,285.65,1418795,28316
09-04-2015,281.35,272.65,280.45,2941107,34780
08-04-2015,277,271.8,273.6,948936,20356
07-04-2015,276.3,270.35,271.9,1686417,26135
06-04-2015,275.55,271.1,274.55,1250511,20382
01-04-2015,274.55,263.65,273.45,1182971,24181
31-03-2015,271.2,266,267,1468852,26790
30-03-2015,269.3,263.05,267.9,1259601,25933
27-03-2015,264.85,256,263.55,2322710,44000
26-03-2015,265.8,255.25,256.9,2551714,44992
25-03-2015,272,265,265.35,1613834,32227
24-03-2015,276.25,269.25,270.4,2296663,37787
23-03-2015,280.9,273.55,274.7,1355033,24087
20-03-2015,282.3,277,278.35,1401237,27980
19-03-2015,290.5,280.75,281.55,1503591,24224
18-03-2015,288.2,282.1,286.6,1610191,29371
17-03-2015,283.85,279.8,282.8,1414194,23522
16-03-2015,283.8,280.2,281.65,2129165,32764
13-03-2015,291,280,280.85,2180212,40883
12-03-2015,289.5,286.65,287.2,1222421,23337
11-03-2015,291,284.15,285.15,2164441,38450
10-03-2015,293.25,285.1,287.6,1915794,42517
09-03-2015,294,288.9,290.65,1636250,30953
05-03-2015,296.2,289.75,293.65,2185870,45221
04-03-2015,315.8,292.2,294.2,4888643,86359
03-03-2015,305.35,300,302.75,1671259,26479
02-03-2015,306,297,301.9,1949571,37525
28-02-2015,306.4,295.35,301.6,3874709,67285
27-02-2015,300.75,290.25,299.95,1991361,37581
26-02-2015,297.9,288.3,289.55,1505958,30795
25-02-2015,300.45,295,295.55,1227160,26949
24-02-2015,298.9,292.1,296.15,1914969,36728
23-02-2015,304.6,294.3,296.25,1652801,34796
20-02-2015,306.5,297.3,302.25,2071754,36795
19-02-2015,307.45,296.85,302.35,2222916,38698
18-02-2015,308,302.15,305.55,1451875,31450
16-02-2015,313.15,305.05,306.8,2604026,46511
13-02-2015,307.9,285.5,307.05,8569557,138172
12-02-2015,289,278.45,284.4,3177460,52778
11-02-2015,293.65,284,286,2258342,47381
10-02-2015,290.85,276,287.15,3355574,65609
09-02-2015,292.8,278.1,279.75,3007086,67673
06-02-2015,294.8,286.15,290.35,2329975,53743
05-02-2015,297.9,289.2,290.8,2573433,58366
04-02-2015,303.7,292.3,293.2,2987707,76965
03-02-2015,311.7,299,300.15,3792124,74161
02-02-2015,312,305.35,307.8,1878937,38818
30-01-2015,330.4,307.7,310,3260291,66988
29-01-2015,333.5,325.1,326.75,1238834,22166
28-01-2015,335.9,328.25,334.45,1561750,37686
27-01-2015,331.95,322.7,329.8,1578195,22787
23-01-2015,332.5,324.6,327.35,1782791,30111
22-01-2015,327.4,321.75,324.4,1561959,22070
21-01-2015,327.5,319.2,325.85,3304551,45967
20-01-2015,319.75,314.15,318.05,1645389,26838
19-01-2015,317.75,312.35,313.1,1576235,20204
16-01-2015,320.65,313.2,315.6,1633076,25543
15-01-2015,323.65,314.05,320.05,4594540,58103
14-01-2015,307,302.25,304.75,1230375,23859
13-01-2015,310.65,304.2,305.05,1312573,22199
12-01-2015,307.7,301.1,307.05,1831952,20690
09-01-2015,308.4,302,303.3,1073080,22477
08-01-2015,306.4,302.25,304.7,1138384,26909
07-01-2015,302.85,295.4,300.35,1926894,36965
06-01-2015,310.75,298.7,299.95,2185348,47077
05-01-2015,316.9,310.35,312.6,1857756,23893
02-01-2015,318,314.6,315.25,1911714,25426
01-01-2015,315,311,313.95,864506,18224
31-12-2014,312.6,310,311.85,731539,14990
30-12-2014,310.75,305.9,309.8,1102525,18000
29-12-2014,310,306.8,307.4,1024539,15775
26-12-2014,309.65,306.15,307.65,1235355,21319
24-12-2014,310,305.1,305.85,1234271,22292
23-12-2014,312.35,306.15,307.05,1789300,27920
22-12-2014,308.5,303.4,307.65,1419784,20613
19-12-2014,312,303.55,304.25,1867671,28973
18-12-2014,312.65,304.75,307.05,2118363,35011
17-12-2014,306.4,287.2,302.05,3698431,67674
16-12-2014,311.1,293.25,295.9,3109092,60874
15-12-2014,315.9,307.5,310.35,1554183,26667
12-12-2014,316.8,309.2,311.3,1815713,24523
11-12-2014,318.65,310.35,314.35,1759540,30051
10-12-2014,317.7,303,316.1,1721189,31974
09-12-2014,314.6,305.4,306.7,1737833,31580
08-12-2014,319.85,312.6,313.25,1257446,23123
05-12-2014,321,316.25,317.65,1357272,22085
04-12-2014,321,314.05,320.25,1958189,29256
03-12-2014,322.9,316.5,317.55,1938931,28018
02-12-2014,322.75,311.75,318.75,3071362,54788
01-12-2014,327.1,317.75,319.45,2049882,37688
28-11-2014,322.5,307.35,321.45,3906355,56045
27-11-2014,308.45,303.8,305.85,1470031,22259
26-11-2014,308.65,303.8,306.2,1686546,25216
25-11-2014,309.8,301.5,304.95,2243038,38437
24-11-2014,309.75,306.2,308.5,2348010,41565
21-11-2014,306.75,297.45,305.05,2850047,57846
20-11-2014,298.7,291.05,297.1,2921924,63450
19-11-2014,296.8,290.51,291.14,306459,27329
18-11-2014,297.79,292.6,293.96,425021,34080
17-11-2014,295,279.3,294.02,724056,60609
14-11-2014,280.65,272.14,278.85,734992,61291
13-11-2014,276.2,269.59,271.92,251315,16918
12-11-2014,276.8,273.33,274.21,216206,15645
11-11-2014,276.2,270.81,273.76,249081,19539
10-11-2014,277.01,273.02,273.52,220615,16389
07-11-2014,278.09,272.99,274.24,216852,17213
05-11-2014,279.9,272.31,278.23,333160,27198
03-11-2014,274.3,269.5,272.13,282471,22631
31-10-2014,270.6,265,270.17,380395,21881
30-10-2014,265.2,262.16,263.82,233422,15578
29-10-2014,267.8,263.15,264.27,222685,16340
28-10-2014,266.5,260.2,265.64,419414,28527
27-10-2014,261.89,258.06,259.46,175700,14576
23-10-2014,259.85,258.01,258.24,36085,4805
22-10-2014,261.43,256.6,257.56,187346,13081
21-10-2014,260.5,257,258.46,198198,18558
20-10-2014,259.2,255.22,256.79,194276,16381
17-10-2014,253.2,247.6,252.23,266701,19529
16-10-2014,255.2,245.3,246.57,314443,22924
14-10-2014,254.23,249.25,252.17,338570,25027
13-10-2014,249.07,243.13,248.13,266275,18726
10-10-2014,249,243.46,245.13,192022,16293
09-10-2014,249.77,242.85,248.03,305266,23418
08-10-2014,241.88,234.52,241.18,204997,17766
07-10-2014,242.35,236.01,236.98,187460,17286
01-10-2014,245.36,241.3,242.3,167688,13343
30-09-2014,247.39,242.32,244.24,299012,21945
29-09-2014,247.49,242.51,244.75,217413,18357
26-09-2014,245.52,234.8,244.29,468293,37178
25-09-2014,250.89,236.56,237.84,361027,33407
24-09-2014,257.26,245.8,248.74,303088,25147
23-09-2014,262.29,254.96,255.6,207876,24962
22-09-2014,262.4,254.16,260.2,179000,16456
19-09-2014,263.32,255.69,256.85,156643,15004
18-09-2014,262.67,254.7,261.88,290004,20582
17-09-2014,258.5,253.77,256.21,117238,12140
16-09-2014,264.44,255.4,256.37,170675,15660
15-09-2014,264.48,259.41,262.43,200353,16450
12-09-2014,263.3,258.8,262.56,160097,15837
11-09-2014,260.9,256.1,260.14,294619,22697
10-09-2014,256.37,252.5,255.3,166720,12631
09-09-2014,258.9,255.3,256.74,246031,16839
08-09-2014,257,252.75,256.42,459676,22988
05-09-2014,252.98,248.21,251.54,324931,21200
04-09-2014,250.76,247.66,248.8,166526,14338
03-09-2014,252.65,249.2,250.15,167216,14500
02-09-2014,253.44,250.51,252.21,205425,15462
01-09-2014,251.4,247.5,250.34,204441,15141
28-08-2014,252.46,245.3,246.05,189549,14056
27-08-2014,253.65,247.63,250.3,181852,16324
26-08-2014,250.4,246.6,249.32,184141,15596
25-08-2014,257.65,249.4,250.91,241992,23797
22-08-2014,254.89,247.5,252.36,329281,29651
21-08-2014,247.66,241.29,246.78,341786,27708
20-08-2014,244.87,240.87,241.31,237986,13849
19-08-2014,246.2,243.03,243.98,157512,16146
18-08-2014,242.8,235.52,242.03,198644,20922
14-08-2014,238.3,235.11,236.18,187707,18732
13-08-2014,243.5,235.26,236.87,239213,23158
12-08-2014,243.97,240.15,242.94,165547,15154
11-08-2014,244,240.56,241.27,162112,15262
08-08-2014,244.4,239,241.53,440559,45081
07-08-2014,244.93,240.6,243.72,229314,22713
06-08-2014,246.6,242.22,242.67,153685,15704
05-08-2014,248.3,244.31,246.98,293184,28146
04-08-2014,246.8,244.1,246.09,179918,15405
01-08-2014,248.43,241.1,243.94,284280,32657
31-07-2014,248.26,243.5,243.98,179672,16646
30-07-2014,250.6,243.4,247.1,202544,23053
28-07-2014,253.47,247.66,249.03,163443,14936
25-07-2014,256.6,248.62,250.12,215176,19542
24-07-2014,257,253.17,255.58,156151,16113
23-07-2014,257.2,251.8,254.03,185053,18315
22-07-2014,254.9,250.51,252.4,133331,15267
21-07-2014,258.38,251.5,252.32,179661,18488
18-07-2014,258.76,254.02,256.15,213017,21681
17-07-2014,261.99,253.2,259.77,199278,19960
16-07-2014,258.4,253.41,257.32,235609,26487
15-07-2014,252.22,242.79,251.62,293403,30739
14-07-2014,243.96,236.97,241.21,235067,25425
11-07-2014,254.2,241,242.16,480620,39875
10-07-2014,265,250.69,254.79,524863,55777
09-07-2014,261.5,254.93,258.16,284471,28139
08-07-2014,269.5,256,257.68,418523,23281
07-07-2014,271.3,267.59,268.25,310900,14644
04-07-2014,271.4,266,269.91,243746,16973
03-07-2014,271.8,268.47,269.2,57994,5146
02-07-2014,272.9,269.33,270.11,251219,21648
01-07-2014,270.7,267.7,268.08,218003,12462
30-06-2014,270.68,264.13,268.59,186640,16656
27-06-2014,266.89,262.98,263.68,191272,16484
26-06-2014,271.6,264.5,265.55,210501,21202
25-06-2014,270.45,264.82,269.18,339415,30369
24-06-2014,266.9,260.6,265.95,271481,21899
23-06-2014,262.4,256.81,260.14,256899,25661
20-06-2014,262.2,256.72,258.06,209122,21460
19-06-2014,266.77,259.6,260.61,249544,26057
18-06-2014,268.1,260.51,263.82,289244,28399
17-06-2014,267,255.46,265.44,296485,27128
16-06-2014,261.1,255,257.93,202794,21833
13-06-2014,270.5,258.5,260.64,240534,26165
12-06-2014,271,267.01,269.38,255578,23542
11-06-2014,273.11,266.23,269.07,252476,27097
10-06-2014,271.93,264.87,266.48,194685,16338
09-06-2014,276,269.57,270.34,207884,18307
06-06-2014,275.3,271.3,273.22,247283,22414
05-06-2014,272.1,267.11,269.68,222123,22357
04-06-2014,269,262,268.23,254978,25693
03-06-2014,268.88,262.1,264.33,444787,46906
02-06-2014,265,252.8,264.42,402528,35319
30-05-2014,261.9,253.01,254.19,280169,29371
29-05-2014,264.14,258,260.01,294000,37020
28-05-2014,264.63,259.2,261.01,263386,27351
27-05-2014,270.3,261.9,263.22,316202,32713
26-05-2014,283.39,262.72,269.98,633860,57709
23-05-2014,277.5,249.74,275.53,1383264,132424
22-05-2014,253.53,247.1,251.18,278066,28772
21-05-2014,253,245.16,246.01,680805,32523
20-05-2014,261.31,251.06,252.61,250220,26977
19-05-2014,259.17,244.2,257,548279,54531
16-05-2014,250.51,230.5,241.43,1168483,110094
15-05-2014,230.2,227.28,227.91,243145,22550
14-05-2014,231.5,226.89,228.28,317378,31176
13-05-2014,232.4,226.14,227.63,567454,48066
12-05-2014,226.35,218.15,224.38,361055,38988
09-05-2014,218.8,208.36,217.27,370402,35793
08-05-2014,210.4,207.07,209.15,292600,35462
07-05-2014,208.3,204.39,207.34,238221,20188
06-05-2014,206.3,204.03,205.18,171656,15432
05-05-2014,206.76,203.55,204.49,233084,20881
02-05-2014,210.51,203.9,204.58,240919,22680
30-04-2014,210.71,205.6,207.9,286128,28100
29-04-2014,212.45,206.06,206.53,298952,26705
28-04-2014,211.4,207.2,210.53,254004,24015
25-04-2014,210.92,204.4,208.32,301482,30739
23-04-2014,207.6,204.13,206.46,257738,20867
22-04-2014,207.54,204.17,204.94,196142,17212
21-04-2014,207.9,202,207.07,284215,22043
17-04-2014,202.24,196.34,201.78,316793,25880
16-04-2014,199.4,195.19,195.98,222777,21198
15-04-2014,200.4,194.9,196.35,208550,21305
11-04-2014,202.89,198.52,199.43,219282,20935
10-04-2014,203.8,199,202.69,321393,37437
09-04-2014,199,192.03,198.43,247762,22269
07-04-2014,192.97,188.01,192.23,113046,9857
04-04-2014,191.31,187.2,190.43,199637,12656
03-04-2014,193.3,188.5,189.54,237402,15522
02-04-2014,194,188.73,193.35,263753,17634
01-04-2014,193.23,186.74,189.46,394201,24618
31-03-2014,193.9,188.7,191.83,323255,25929
28-03-2014,192.5,185.26,190.23,357434,22886
27-03-2014,185,177.6,183.96,534987,33479
26-03-2014,177.4,174.27,176.82,279765,14339
25-03-2014,174.69,172.8,174.11,204583,10998
24-03-2014,173.9,171.4,172.55,243345,13619
22-03-2014,170.59,169.53,170.24,14650,982
21-03-2014,171,168.93,170.26,189276,10732
20-03-2014,170.5,167.35,167.8,141708,9235
19-03-2014,171.8,169.6,170.74,208490,14030
18-03-2014,170.94,165.22,169.84,304309,21590
14-03-2014,167,163.01,165.35,233008,13539
13-03-2014,169.73,164.48,165.18,349245,18903
12-03-2014,167.35,164,164.48,210547,13088
11-03-2014,172.2,166.66,167.52,301560,18623
10-03-2014,171,164.03,169.14,460074,28282
07-03-2014,166.39,158.1,164.88,507632,32987
06-03-2014,158.35,156.14,157.62,239501,14258
05-03-2014,158.1,154,157.35,356163,18202
04-03-2014,155.38,151.55,154.97,209993,12393
03-03-2014,155.72,151.52,151.85,398201,16066
28-02-2014,153.81,152,153.17,192940,9368
26-02-2014,153.4,150.67,152.17,586932,14262
25-02-2014,152.06,150,150.68,232746,8934
24-02-2014,151.8,149.07,151.08,380027,10626
21-02-2014,150.5,148.5,150.31,251422,9721
20-02-2014,150.1,147.63,148.15,170726,11734
19-02-2014,151.57,149.8,150.87,362373,10894
18-02-2014,151,147.2,149.91,795349,15689
17-02-2014,148.49,146.31,147.34,249054,20370
14-02-2014,151.37,145.6,147.51,943941,51673
13-02-2014,153.65,149.5,149.97,226532,15168
12-02-2014,154,151.77,153.27,1060034,14306
11-02-2014,152.82,151.4,151.85,430915,8318
10-02-2014,153.47,150.76,151.43,145480,10225
07-02-2014,153.29,150.61,152.68,202663,14961
06-02-2014,153.7,149.7,150.43,253914,16393
05-02-2014,152.98,150.2,152.11,175919,13348
04-02-2014,152.18,146.9,151.6,281969,20112
03-02-2014,153,148.66,148.99,257429,19715
31-01-2014,154,151.5,152.56,224467,15233
30-01-2014,155.96,151.41,151.76,307593,21002
29-01-2014,162.19,157.02,157.37,281281,18227
28-01-2014,162.8,158,159.6,304413,19265
27-01-2014,160.42,158.43,159.46,244638,16266
24-01-2014,166.41,161.83,162.2,222342,13735
23-01-2014,166.2,163.55,165.71,157142,10166
22-01-2014,165.7,163.54,164.58,144539,8995
21-01-2014,167.14,164.64,165.86,172654,11705
20-01-2014,164.59,161.7,164.1,151788,9757
17-01-2014,164.49,161.83,162.21,173498,11964
16-01-2014,165.06,163.4,163.7,124707,8542
15-01-2014,165.8,163.33,164.36,245329,16217
14-01-2014,164.85,162.21,162.69,171530,11910
13-01-2014,164.71,161.18,164.2,237666,15422
10-01-2014,165.67,160,160.89,340851,27524
09-01-2014,166.27,163.05,163.91,259575,21589
08-01-2014,167.6,165,165.54,264670,15845
07-01-2014,170.2,165.32,165.98,305089,20016
06-01-2014,172.15,168.1,168.77,220811,14947
03-01-2014,173.6,171.04,171.61,237236,14504
02-01-2014,180.58,173.3,174.25,404041,22624
01-01-2014,177.4,176.1,176.53,98601,6670
31-12-2013,177.34,175.16,176.55,169446,10327
30-12-2013,178.96,175.54,176.34,198896,11691
27-12-2013,178.15,175.7,176.99,179716,10589
26-12-2013,177,174.7,175.42,182739,9602
24-12-2013,177.2,175.21,175.92,178698,11444
23-12-2013,177.3,174.8,175.76,184850,10692
20-12-2013,175.8,172.1,175.19,271171,16281
19-12-2013,177.68,171.61,173.05,299824,19133
18-12-2013,177.93,171.6,176.49,453467,25136
17-12-2013,175.37,171.51,171.9,303605,19145
16-12-2013,176.1,173,173.29,227535,14122
13-12-2013,176.99,174.05,174.36,250024,17139
12-12-2013,179.83,177.3,177.84,239697,14888
11-12-2013,184,178.21,179.67,358984,21398
10-12-2013,189.94,183.91,184.46,232416,13206
09-12-2013,192.09,188.22,188.92,291562,16623
06-12-2013,186.79,184.59,186.18,192754,11740
05-12-2013,188,184.51,185.37,305636,18876
04-12-2013,183.47,179.64,181.97,270798,15326
03-12-2013,182.94,180.48,181.44,225610,12998
02-12-2013,185.3,181.31,182.27,304458,18565
29-11-2013,182.98,176.47,182.15,420632,24467
28-11-2013,179,176.1,176.36,212700,11713
27-11-2013,179.79,175.6,176.39,275423,15251
26-11-2013,181.85,178.2,178.59,293456,17074
25-11-2013,180.99,174.11,180.46,350976,21765
22-11-2013,178.18,173.5,174.03,326631,18604
21-11-2013,178.79,175.5,176.01,416703,20577
20-11-2013,183.44,178.27,179.56,417655,24819
19-11-2013,182.98,176.4,182.33,479629,30365
18-11-2013,177,173.5,176.72,309138,19352
14-11-2013,174.07,171,172.24,334080,21444
13-11-2013,173.5,165.34,169.79,961480,64529
12-11-2013,171.9,167.07,167.55,486176,29984
11-11-2013,175.27,169.6,170.5,428044,25574
08-11-2013,176.79,173.1,174.43,383068,23109
07-11-2013,182.7,174.69,175.23,538150,36814
06-11-2013,188.49,180.4,180.96,440489,27299
05-11-2013,190.8,184.11,187.32,376103,26062
03-11-2013,190.5,188.11,188.6,96583,7170
01-11-2013,189.1,179.01,187.94,639831,39296
31-10-2013,180.1,170.5,179.55,638938,36804
30-10-2013,175.72,171.5,172.1,302635,21134
29-10-2013,174.18,164.51,173.73,584219,39201
