Date,Symbol,Series,PrevClose,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,DeliverableVolume,Deliverble
08-11-2016,KOTAKBANK,EQ,801.85,802.8,815.3,794,814,811.8,804.01,966350,7.76956E+13,27634,562409,0.582
09-11-2016,KOTAKBANK,EQ,811.8,778.8,829.4,762,822.1,822.1,792.89,4270134,3.38574E+14,55283,2490754,0.5833
10-11-2016,KOTAKBANK,EQ,822.1,828.2,833.45,813.1,821.4,819.25,822.85,2577155,2.12061E+14,58887,1353255,0.5251
11-11-2016,KOTAKBANK,EQ,819.25,813,825.5,807.5,816.9,815.6,814.5,2315638,1.88609E+14,36249,1377370,0.5948
15-11-2016,KOTAKBANK,EQ,815.6,818.5,818.5,783.5,787.55,789.55,796.05,3019854,2.40395E+14,54315,2047020,0.6779
16-11-2016,KOTAKBANK,EQ,789.55,796.85,796.85,766.9,770,770.55,771.54,4728488,3.64822E+14,71472,3779175,0.7992
17-11-2016,KOTAKBANK,EQ,770.55,766.1,782.2,766.1,781,776.25,772.34,1588701,1.22701E+14,37421,1129000,0.7106
18-11-2016,KOTAKBANK,EQ,776.25,780.95,785,773.35,779.4,779.25,777.6,1350361,1.05004E+14,22075,797122,0.5903
21-11-2016,KOTAKBANK,EQ,779.25,780,780.95,753.7,764.05,762.7,763.64,2051821,1.56685E+14,30484,1373089,0.6692
22-11-2016,KOTAKBANK,EQ,762.7,765.2,772.5,761.55,770.4,769.6,766.42,1700599,1.30337E+14,43559,1167910,0.6868
23-11-2016,KOTAKBANK,EQ,769.6,772,774,765,765.25,766.15,768.19,1377635,1.05828E+14,12494,1106844,0.8034
24-11-2016,KOTAKBANK,EQ,766.15,760,760,736.85,748.95,742.1,747.41,5074907,3.79301E+14,70622,3705257,0.7301
25-11-2016,KOTAKBANK,EQ,742.1,747,759.65,744.95,750.25,752.15,752.41,1567193,1.17918E+14,21752,977080,0.6235
28-11-2016,KOTAKBANK,EQ,752.15,744.4,753,736.2,750,750.15,746.59,2300878,1.71781E+14,42504,1852874,0.8053
29-11-2016,KOTAKBANK,EQ,750.15,748,752.5,742.7,744,745.4,748.1,1010013,7.55589E+13,54658,692852,0.686
30-11-2016,KOTAKBANK,EQ,745.4,746,760,740,754.15,755.45,750.54,1133785,8.50946E+13,38020,585978,0.5168
01-12-2016,KOTAKBANK,EQ,755.45,755,756.45,741.2,743.25,744.95,746.52,1151007,8.59245E+13,31559,750680,0.6522
02-12-2016,KOTAKBANK,EQ,744.95,740,744,720,724.2,723.55,724.64,2845037,2.06163E+14,57450,1821699,0.6403
05-12-2016,KOTAKBANK,EQ,723.55,726,731.9,723,730,729.8,728.55,927956,6.76062E+13,20362,561472,0.6051
06-12-2016,KOTAKBANK,EQ,729.8,731,737.7,730.25,735,734,734.73,496101,3.64501E+13,22062,304907,0.6146
07-12-2016,KOTAKBANK,EQ,734,735.55,739.5,724.55,735.55,734.35,734.09,2132390,1.56536E+14,36318,1528248,0.7167
08-12-2016,KOTAKBANK,EQ,734.35,736.1,751.4,736.1,749.5,748.65,746.6,826615,6.17152E+13,33110,511419,0.6187
09-12-2016,KOTAKBANK,EQ,748.65,749.5,752.5,742.85,743,745.25,746.59,811067,6.05539E+13,20929,516013,0.6362
12-12-2016,KOTAKBANK,EQ,745.25,746,746.5,728.6,730,729.85,733.85,395441,2.90196E+13,20497,251441,0.6358
13-12-2016,KOTAKBANK,EQ,729.85,728,738.35,723,728.35,730.95,730.08,686064,5.0088E+13,17000,349541,0.5095
14-12-2016,KOTAKBANK,EQ,730.95,730.3,731.55,723.5,730,727.8,727.09,852595,6.19917E+13,33775,508919,0.5969
15-12-2016,KOTAKBANK,EQ,727.8,718.8,734.6,712,725,724.75,726.29,1043365,7.57789E+13,32918,665472,0.6378
16-12-2016,KOTAKBANK,EQ,724.75,725,727,717.2,718.85,719.1,719.68,3781538,2.7215E+14,57644,2752852,0.728
19-12-2016,KOTAKBANK,EQ,719.1,719,721.95,715.4,719.95,719.65,718.63,1016994,7.30842E+13,45550,662613,0.6515
20-12-2016,KOTAKBANK,EQ,719.65,721,723,716.9,718.9,718.35,719.16,916751,6.59295E+13,28138,565227,0.6166
21-12-2016,KOTAKBANK,EQ,718.35,717.1,726.5,717.1,720,719.8,719.96,1074562,7.73641E+13,38032,755858,0.7034
22-12-2016,KOTAKBANK,EQ,719.8,718.5,719,711.5,713,713.15,713.53,841012,6.00087E+13,18666,582399,0.6925
23-12-2016,KOTAKBANK,EQ,713.15,705.1,714,704.1,713,711.75,710.04,1021690,7.25439E+13,29220,624937,0.6117
26-12-2016,KOTAKBANK,EQ,711.75,711.9,714,704.25,710.7,711.05,708.3,485656,3.43993E+13,12171,237559,0.4892
27-12-2016,KOTAKBANK,EQ,711.05,707.15,716,705.6,710.5,712.15,710.59,1337045,9.50091E+13,21071,1055778,0.7896
28-12-2016,KOTAKBANK,EQ,712.15,712,718.9,709.1,711.1,713.05,713.33,1211967,8.64538E+13,35538,827530,0.6828
29-12-2016,KOTAKBANK,EQ,713.05,710,715,708.35,713.4,713.4,712.39,1303123,9.28326E+13,34416,961238,0.7376
30-12-2016,KOTAKBANK,EQ,713.4,714.1,722.75,714.1,717.45,719.7,719.9,990367,7.12969E+13,35475,669608,0.6761
02-01-2017,KOTAKBANK,EQ,719.7,720,721,708.25,716,714.8,713.56,1206555,8.60955E+13,22541,750330,0.6219
03-01-2017,KOTAKBANK,EQ,714.8,714.95,717.45,707.15,712,711.75,713.29,1381976,9.85753E+13,20803,963037,0.6969
04-01-2017,KOTAKBANK,EQ,711.75,713,713,692.5,698,695.6,699.99,4258608,2.981E+14,70201,2504370,0.5881
05-01-2017,KOTAKBANK,EQ,695.6,702.85,702.85,696.2,698,698.95,699.56,2180203,1.52519E+14,48345,1330312,0.6102
06-01-2017,KOTAKBANK,EQ,698.95,698,718.5,693.35,714.9,716.85,706.36,3664687,2.58859E+14,45308,2109747,0.5757
09-01-2017,KOTAKBANK,EQ,716.85,718,724.25,707.1,710,709.25,715.49,1540326,1.10208E+14,32211,952430,0.6183
10-01-2017,KOTAKBANK,EQ,709.25,711.1,715.7,710,712.45,712.65,712.68,867005,6.17901E+13,26496,610288,0.7039
11-01-2017,KOTAKBANK,EQ,712.65,715,733.8,708,727.65,728.4,720.57,3577518,2.57785E+14,84154,2123808,0.5937
12-01-2017,KOTAKBANK,EQ,728.4,732.45,732.45,723.05,727.25,727.95,728.51,1106785,8.06301E+13,19428,627971,0.5674
13-01-2017,KOTAKBANK,EQ,727.95,731.5,735.6,724.4,725.75,727.75,729.7,1006051,7.34115E+13,19967,614569,0.6109
16-01-2017,KOTAKBANK,EQ,727.75,726.1,736.2,723,731.5,731.2,729.88,741938,5.41527E+13,16553,380896,0.5134
17-01-2017,KOTAKBANK,EQ,731.2,732.8,735,724.3,724.7,726,728.25,681333,4.96183E+13,22827,376385,0.5524
18-01-2017,KOTAKBANK,EQ,726,725.1,741.75,725.1,731.8,731.1,734.34,1125851,8.26756E+13,30831,545533,0.4846
19-01-2017,KOTAKBANK,EQ,731.1,731,737,727,729.95,728.2,731.27,915362,6.69376E+13,28166,586703,0.641
20-01-2017,KOTAKBANK,EQ,728.2,732.75,733.15,718,725,723.05,725.23,1115048,8.08665E+13,37264,537085,0.4817
23-01-2017,KOTAKBANK,EQ,723.05,722.5,739.9,722,735.8,732.75,731.25,1457199,1.06558E+14,40955,915441,0.6282
24-01-2017,KOTAKBANK,EQ,732.75,737.5,745,734.1,744.9,743.35,740.64,1206679,8.93712E+13,17448,744862,0.6173
25-01-2017,KOTAKBANK,EQ,743.35,747.5,800.9,745.05,793.9,795.2,783.59,8772524,6.8741E+14,129240,3407861,0.3885
27-01-2017,KOTAKBANK,EQ,795.2,798,802.1,780.45,783.05,785.05,789.49,3709367,2.92851E+14,89142,2367815,0.6383
30-01-2017,KOTAKBANK,EQ,785.05,786,790,771.1,777,775.6,780.29,2183478,1.70374E+14,24641,1594274,0.7302
31-01-2017,KOTAKBANK,EQ,775.6,777,780.3,763.05,775.5,774.15,771.53,1400680,1.08067E+14,27789,705400,0.5036
01-02-2017,KOTAKBANK,EQ,774.15,777.5,782.95,739.15,776.65,777.05,764.25,4951867,3.78449E+14,94607,2401355,0.4849
02-02-2017,KOTAKBANK,EQ,777.05,779,780.45,764.45,765.9,770.4,773.27,2022953,1.56429E+14,54709,1280943,0.6332
03-02-2017,KOTAKBANK,EQ,770.4,769.5,777.2,760,764.55,765.3,769.33,1562576,1.20213E+14,31316,1006538,0.6442
06-02-2017,KOTAKBANK,EQ,765.3,770,773.75,765.3,767,766.7,768.87,1967556,1.5128E+14,53110,1324517,0.6732
07-02-2017,KOTAKBANK,EQ,766.7,769,784.95,768.5,773.8,773.35,776.94,2996111,2.32779E+14,41285,1969543,0.6574
08-02-2017,KOTAKBANK,EQ,773.35,774.4,776.2,762,768.1,767.6,769.67,2607668,2.00705E+14,39564,1789315,0.6862
09-02-2017,KOTAKBANK,EQ,767.6,769.9,779.5,765,769.9,769.65,771.39,1306279,1.00765E+14,27883,778187,0.5957
10-02-2017,KOTAKBANK,EQ,769.65,771.1,786.3,771.1,779.25,778.9,778.97,1871296,1.45769E+14,47519,1134104,0.6061
13-02-2017,KOTAKBANK,EQ,778.9,779.8,796,779.5,792,793.15,791.39,1804668,1.42819E+14,37181,829893,0.4599
14-02-2017,KOTAKBANK,EQ,793.15,793.9,796.35,785.95,789.5,790.3,790.85,1338969,1.05892E+14,28368,979118,0.7312
15-02-2017,KOTAKBANK,EQ,790.3,791.2,795,781.75,783.55,784.3,789.64,1360744,1.0745E+14,27997,938258,0.6895
16-02-2017,KOTAKBANK,EQ,784.3,785,798.5,780.25,793.5,792.5,792.59,2256205,1.78824E+14,35720,1227400,0.544
17-02-2017,KOTAKBANK,EQ,792.5,805,811,790.1,796,796.5,798.84,4259173,3.40241E+14,61234,2636934,0.6191
20-02-2017,KOTAKBANK,EQ,796.5,801.9,805,795,795,797.05,798.94,847401,6.77025E+13,34734,410464,0.4844
21-02-2017,KOTAKBANK,EQ,797.05,799.15,800.6,791.1,798.95,797.9,795.5,632134,5.0286E+13,16496,298997,0.473
22-02-2017,KOTAKBANK,EQ,797.9,799.8,804.45,793.75,795.6,795.85,798.94,1106511,8.84038E+13,32293,724246,0.6545
23-02-2017,KOTAKBANK,EQ,795.85,798.5,814.4,792.5,809.55,810.95,807.21,4575547,3.69342E+14,62005,3252686,0.7109
27-02-2017,KOTAKBANK,EQ,810.95,807.5,812.5,795.55,798.45,800.5,802.17,2381678,1.91052E+14,44534,1928829,0.8099
28-02-2017,KOTAKBANK,EQ,800.5,801.9,808.45,798.8,803,802.1,802.56,972189,7.80237E+13,20354,663729,0.6827
01-03-2017,KOTAKBANK,EQ,802.1,802.1,827.2,802.05,823.95,824.15,817.77,2968583,2.42763E+14,40174,1971515,0.6641
02-03-2017,KOTAKBANK,EQ,824.15,827.5,828.7,812.75,816.05,816.15,821.74,4455373,3.66115E+14,43275,3755391,0.8429
03-03-2017,KOTAKBANK,EQ,816.15,816,817,803,813.2,809.5,808.98,1317035,1.06546E+14,62620,786863,0.5975
06-03-2017,KOTAKBANK,EQ,809.5,812.9,822.2,811.1,818.5,818.95,818.28,1439574,1.17797E+14,19760,1129485,0.7846
07-03-2017,KOTAKBANK,EQ,818.95,820,821,814,817.1,817,818.56,949754,7.77428E+13,25279,615340,0.6479
08-03-2017,KOTAKBANK,EQ,817,823.05,838.95,819.2,824,824.9,827.86,3815129,3.15838E+14,62716,1474466,0.3865
09-03-2017,KOTAKBANK,EQ,824.9,826,827.8,820,825.65,825.45,823.68,1597549,1.31586E+14,25223,1142749,0.7153
10-03-2017,KOTAKBANK,EQ,825.45,835.05,838.9,826.15,828.7,828.9,830.01,1352797,1.12284E+14,23733,610310,0.4511
14-03-2017,KOTAKBANK,EQ,828.9,843,851.45,832,837.1,836.15,836.89,3116342,2.60803E+14,55319,2500174,0.8023
15-03-2017,KOTAKBANK,EQ,836.15,837,848.45,835.15,846.2,844.15,842.58,1718310,1.44781E+14,39274,1249231,0.727
16-03-2017,KOTAKBANK,EQ,844.15,849.2,856.35,849.2,851.45,851.4,852.52,1261745,1.07567E+14,33037,905382,0.7176
17-03-2017,KOTAKBANK,EQ,851.4,852.95,854.45,842.55,851,848.25,847.99,4646494,3.9402E+14,51846,4129559,0.8887
20-03-2017,KOTAKBANK,EQ,848.25,855,862,848,855.9,854.6,854.84,1592288,1.36115E+14,41814,975771,0.6128
21-03-2017,KOTAKBANK,EQ,854.6,855,861.4,850.95,859.2,859.55,858.97,1458329,1.25265E+14,25450,1011358,0.6935
22-03-2017,KOTAKBANK,EQ,859.55,853,864.9,848.5,862.65,862.2,861.57,9354327,8.05939E+14,45268,8719844,0.9322
23-03-2017,KOTAKBANK,EQ,862.2,863.15,873.5,862.05,864.7,868.15,867.94,1610154,1.39752E+14,62123,956908,0.5943
24-03-2017,KOTAKBANK,EQ,868.15,871,886.4,863.9,878.45,879.35,873.35,2280029,1.99127E+14,32600,1596829,0.7004
27-03-2017,KOTAKBANK,EQ,879.35,879.35,880,858.7,865.3,871.15,867.64,1999306,1.73469E+14,57207,1348133,0.6743
28-03-2017,KOTAKBANK,EQ,871.15,877.5,879.95,856,860,859.45,868.1,3049130,2.64694E+14,53692,2311911,0.7582
29-03-2017,KOTAKBANK,EQ,859.45,864.1,864.75,852.55,862.5,857.6,856.21,2483787,2.12664E+14,50493,1763371,0.71
30-03-2017,KOTAKBANK,EQ,857.6,862.5,871.95,859.35,861,865.15,865.6,3534385,3.05937E+14,82190,2325055,0.6578
31-03-2017,KOTAKBANK,EQ,865.15,865,880,862.05,871.85,872.2,873.45,2586431,2.25912E+14,90040,1794189,0.6937
03-04-2017,KOTAKBANK,EQ,872.2,877,879.8,871,874.1,875.95,876.09,1365426,1.19624E+14,36909,980751,0.7183
05-04-2017,KOTAKBANK,EQ,875.95,880,896.6,877.6,887.9,889.85,887.56,2006328,1.78075E+14,55746,1356949,0.6763
06-04-2017,KOTAKBANK,EQ,889.85,885,897.5,883.7,893,894.35,890.01,1988350,1.76965E+14,26845,1342549,0.6752
07-04-2017,KOTAKBANK,EQ,894.35,890,893.2,870,873,873.1,879.52,1612677,1.41838E+14,67385,1121449,0.6954
10-04-2017,KOTAKBANK,EQ,873.1,877.7,879.9,867.5,876.35,877.35,873.96,945515,8.26345E+13,19490,472783,0.5
11-04-2017,KOTAKBANK,EQ,877.35,872.7,889,871.1,880,881.05,880.67,1400544,1.23341E+14,31596,843342,0.6022
12-04-2017,KOTAKBANK,EQ,881.05,881,883.45,873.6,877.1,879.4,878.56,1088987,9.56744E+13,23321,754035,0.6924
13-04-2017,KOTAKBANK,EQ,879.4,879,884,872.5,877.5,879.5,880.09,937868,8.25405E+13,44105,643900,0.6866
17-04-2017,KOTAKBANK,EQ,879.5,885,889.75,875,888,887.6,885.23,1232806,1.09132E+14,35704,812821,0.6593
18-04-2017,KOTAKBANK,EQ,887.6,890,892.7,876.6,881.25,881.65,884.92,1266297,1.12057E+14,19091,697153,0.5505
19-04-2017,KOTAKBANK,EQ,881.65,879.1,881.6,867.2,877,875.6,874.06,898264,7.85138E+13,27501,470378,0.5237
20-04-2017,KOTAKBANK,EQ,875.6,876.6,891.45,876.1,889.8,889.15,886.34,998075,8.84634E+13,30023,551522,0.5526
21-04-2017,KOTAKBANK,EQ,889.15,890,897.5,878.5,884,880.4,885.04,1260745,1.11581E+14,26891,809400,0.642
24-04-2017,KOTAKBANK,EQ,880.4,878,898.45,876.3,895,895.75,889.19,3128325,2.78168E+14,52020,2478095,0.7921
25-04-2017,KOTAKBANK,EQ,895.75,899,904,885.1,899.9,898,893.93,2496583,2.23176E+14,47563,1861261,0.7455
26-04-2017,KOTAKBANK,EQ,898,899.7,921,895.55,902.4,900.35,905.42,3611321,3.26976E+14,93343,2411627,0.6678
27-04-2017,KOTAKBANK,EQ,900.35,907.95,919.35,890,914,916.65,908.62,7060437,6.41528E+14,103178,2805461,0.3973
28-04-2017,KOTAKBANK,EQ,916.65,917.5,919.9,901,902,901.95,905.01,1236662,1.11919E+14,38229,642343,0.5194
02-05-2017,KOTAKBANK,EQ,901.95,902.05,919.9,901,916,917.9,912.08,2570563,2.34457E+14,37792,1852874,0.7208
03-05-2017,KOTAKBANK,EQ,917.9,920.05,922,913.8,916,916.95,917.39,1012552,9.28901E+13,41098,635314,0.6274
04-05-2017,KOTAKBANK,EQ,916.95,917.25,918,900.45,907.5,905.45,905.4,1503426,1.3612E+14,39601,928205,0.6174
05-05-2017,KOTAKBANK,EQ,905.45,908.95,912,900.25,907.5,908.3,908.74,2195801,1.99542E+14,46525,1737203,0.7911
08-05-2017,KOTAKBANK,EQ,908.3,907.5,910,900,910,907.35,906.27,1067991,9.67885E+13,18207,745569,0.6981
09-05-2017,KOTAKBANK,EQ,907.35,910,911.35,905.4,907.6,906.85,908.11,583372,5.29763E+13,20211,338944,0.581
10-05-2017,KOTAKBANK,EQ,906.85,911,929.65,911,929,927.65,923.71,1940601,1.79256E+14,32439,1047604,0.5398
11-05-2017,KOTAKBANK,EQ,927.65,933.05,940.5,930.55,933.55,936.8,936.06,2200001,2.05934E+14,48680,1513074,0.6878
12-05-2017,KOTAKBANK,EQ,936.8,940,962,937.55,954,954.65,951.71,4308505,4.10044E+14,41736,3020348,0.701
15-05-2017,KOTAKBANK,EQ,954.65,955,981.45,954.4,970,973.3,974.48,4155827,4.04975E+14,63269,3010350,0.7244
16-05-2017,KOTAKBANK,EQ,973.3,973.5,975,957.1,957.2,959.85,966.27,2397324,2.31646E+14,56734,1735618,0.724
17-05-2017,KOTAKBANK,EQ,959.85,962.4,962.4,945.6,950.6,951.2,950.65,1187031,1.12845E+14,30749,556946,0.4692
18-05-2017,KOTAKBANK,EQ,951.2,947.95,952.9,935.1,941,942.85,938.99,5827141,5.4716E+14,50104,5226290,0.8969
19-05-2017,KOTAKBANK,EQ,942.85,945,947.5,935.75,937,937.35,940.22,1242128,1.16788E+14,29591,858726,0.6913
22-05-2017,KOTAKBANK,EQ,937.35,942.5,954,937.35,943.75,941.25,943.58,1386033,1.30783E+14,48056,767074,0.5534
23-05-2017,KOTAKBANK,EQ,941.25,941,946.1,935.3,941.8,940.25,940.46,1370650,1.28904E+14,19614,1030969,0.7522
24-05-2017,KOTAKBANK,EQ,940.25,938.6,943.4,932.5,934.25,936.1,937.49,1014349,9.50941E+13,31187,737480,0.727
25-05-2017,KOTAKBANK,EQ,936.1,936,962.5,936,954.95,956.5,951.52,4144290,3.94337E+14,70779,2863061,0.6908
26-05-2017,KOTAKBANK,EQ,956.5,960,969.55,952.5,962,965.05,963.82,1633378,1.57429E+14,58131,1081131,0.6619
29-05-2017,KOTAKBANK,EQ,965.05,965.45,970.6,957,968.45,968.55,965.24,1110399,1.0718E+14,28786,664855,0.5988
30-05-2017,KOTAKBANK,EQ,968.55,966.95,967.25,955.55,961.15,961.95,960.7,632580,6.07719E+13,20484,366799,0.5798
31-05-2017,KOTAKBANK,EQ,961.95,962.95,971.3,962.5,965.05,966.05,966,1351133,1.3052E+14,54651,995792,0.737
01-06-2017,KOTAKBANK,EQ,966.05,963.35,968,958.9,963.8,962.65,963.19,757345,7.29469E+13,24843,479583,0.6332
02-06-2017,KOTAKBANK,EQ,962.65,965.5,972.5,963.5,965,965.25,965.86,449924,4.34566E+13,22351,289201,0.6428
05-06-2017,KOTAKBANK,EQ,965.25,965.9,969,959.45,967.95,967,964.33,834584,8.04811E+13,29729,584224,0.7
06-06-2017,KOTAKBANK,EQ,967,970,970,960.1,968,966.4,964.96,1700072,1.6405E+14,31554,1449602,0.8527
07-06-2017,KOTAKBANK,EQ,966.4,970,970,964,968.95,968.65,967.7,663956,6.42508E+13,24136,448087,0.6749
08-06-2017,KOTAKBANK,EQ,968.65,969.95,983.3,965.9,978.85,978.85,978.3,1509894,1.47714E+14,37128,967731,0.6409
09-06-2017,KOTAKBANK,EQ,978.85,978.75,987,975.55,985.85,985.1,982.24,1383421,1.35886E+14,37921,990520,0.716
12-06-2017,KOTAKBANK,EQ,985.1,985.85,990,972.1,977.8,976.7,978.02,1192741,1.16653E+14,20564,806507,0.6762
13-06-2017,KOTAKBANK,EQ,976.7,973.2,980,971.25,973.4,974.2,975.5,900426,8.78363E+13,32301,656947,0.7296
14-06-2017,KOTAKBANK,EQ,974.2,970,972.15,963,966.05,968.05,968.28,955259,9.24963E+13,39317,717298,0.7509
15-06-2017,KOTAKBANK,EQ,968.05,962.5,969.75,960.2,962.9,962.6,965.32,1158086,1.11792E+14,41153,836154,0.722
16-06-2017,KOTAKBANK,EQ,962.6,966.95,990.1,962.35,984.45,982.65,980.39,4197485,4.11519E+14,42407,3516924,0.8379
19-06-2017,KOTAKBANK,EQ,982.65,986.25,991.8,985,985.35,987.55,987.69,917933,9.06631E+13,19920,584693,0.637
20-06-2017,KOTAKBANK,EQ,987.55,990,990,980.4,983.9,983.05,984.97,657768,6.47883E+13,36783,520155,0.7908
21-06-2017,KOTAKBANK,EQ,983.05,982.95,995,979.15,991.55,991.95,987.43,1094255,1.0805E+14,47110,745131,0.6809
22-06-2017,KOTAKBANK,EQ,991.95,990,1004.25,990,996,997.9,998.33,1745066,1.74216E+14,53205,1123868,0.644
23-06-2017,KOTAKBANK,EQ,997.9,999,1004.65,982.75,985.5,985.2,993.24,1455696,1.44585E+14,50316,992166,0.6816
27-06-2017,KOTAKBANK,EQ,985.2,985,992.9,966.45,976.75,974.75,978.57,1577817,1.54401E+14,42677,1182918,0.7497
28-06-2017,KOTAKBANK,EQ,974.75,983.75,983.75,967.85,974,972.2,974.25,1333766,1.29942E+14,37444,990263,0.7425
29-06-2017,KOTAKBANK,EQ,972.2,973.7,976.95,945,952,948.35,958.71,2798286,2.68274E+14,43817,1532517,0.5477
30-06-2017,KOTAKBANK,EQ,948.35,946,961.4,936,957.95,955.75,947.92,1921598,1.82152E+14,34028,1262488,0.657
03-07-2017,KOTAKBANK,EQ,955.75,953.1,955.45,940.2,951.8,948.85,948.25,1337634,1.26841E+14,30454,733039,0.548
04-07-2017,KOTAKBANK,EQ,948.85,952.5,961.4,943.25,957,958.8,950.61,1438005,1.36698E+14,55581,1009981,0.7023
05-07-2017,KOTAKBANK,EQ,958.8,960.7,963.3,954.1,957.4,959.85,960.32,1239270,1.19009E+14,25498,854307,0.6894
06-07-2017,KOTAKBANK,EQ,959.85,961.8,962.85,954.05,958.45,958.1,958.32,804102,7.70589E+13,24121,491826,0.6116
07-07-2017,KOTAKBANK,EQ,958.1,957,967.5,954.1,964,964.7,961.19,1223510,1.17603E+14,44621,888604,0.7263
10-07-2017,KOTAKBANK,EQ,964.7,964,972.8,960,962.65,968,968.41,354368,3.43174E+13,5417,243173,0.6862
11-07-2017,KOTAKBANK,EQ,968,969.9,970.95,955.25,955.25,958.75,965.22,1334899,1.28848E+14,60496,1008309,0.7553
12-07-2017,KOTAKBANK,EQ,958.75,960,963,951.25,956.95,956.65,955.44,1664448,1.59028E+14,50180,1281137,0.7697
13-07-2017,KOTAKBANK,EQ,956.65,960,967.8,956.8,962,962.1,962.63,2787244,2.68309E+14,53288,2249748,0.8072
14-07-2017,KOTAKBANK,EQ,962.1,968.95,983.45,963.75,975.2,977.2,975.95,3771140,3.68046E+14,65371,2624418,0.6959
17-07-2017,KOTAKBANK,EQ,977.2,983,990,976.4,980.2,979.7,984.87,2553254,2.51463E+14,91002,1869380,0.7322
18-07-2017,KOTAKBANK,EQ,979.7,981.8,987,971.35,975,977.1,980.88,1096403,1.07544E+14,32676,659979,0.6019
19-07-2017,KOTAKBANK,EQ,977.1,982.5,998,976.05,995.05,994.2,988.44,4990375,4.93271E+14,43422,3808209,0.7631
20-07-2017,KOTAKBANK,EQ,994.2,1001.95,1016.4,975.5,979.1,980,1004.55,10689537,1.07382E+15,100861,4734069,0.4429
21-07-2017,KOTAKBANK,EQ,980,984.9,1002.5,970.4,1001.95,999.45,989.12,2104019,2.08113E+14,60621,1029816,0.4895
24-07-2017,KOTAKBANK,EQ,999.45,1004.6,1008.4,987.55,990.4,992.95,997.91,2226380,2.22172E+14,81401,1356497,0.6093
25-07-2017,KOTAKBANK,EQ,992.95,1000,1000,983.1,989.9,987.95,990.05,1300655,1.28772E+14,29989,803141,0.6175
26-07-2017,KOTAKBANK,EQ,987.95,995.5,995.5,982.6,985.25,986.55,987.71,1816661,1.79433E+14,19560,1505873,0.8289
27-07-2017,KOTAKBANK,EQ,986.55,993.5,1005,982.5,997.35,998.15,995.73,2564843,2.55388E+14,60487,1803676,0.7032
28-07-2017,KOTAKBANK,EQ,998.15,996.7,1017.5,995,1016.2,1012.7,1005.15,1304864,1.31158E+14,53633,696972,0.5341
31-07-2017,KOTAKBANK,EQ,1012.7,1018,1031.7,1012.85,1023,1021.65,1022.15,2464607,2.51921E+14,42857,1454736,0.5903
01-08-2017,KOTAKBANK,EQ,1021.65,1024,1024,1011,1011.25,1015.3,1015.89,2063948,2.09675E+14,64779,1559594,0.7556
02-08-2017,KOTAKBANK,EQ,1015.3,1015.8,1023.25,1005.2,1007.8,1010.9,1013.74,1119072,1.13445E+14,30670,653946,0.5844
03-08-2017,KOTAKBANK,EQ,1010.9,1009.9,1009.9,994,994,996.4,998.34,1152115,1.1502E+14,43679,735956,0.6388
04-08-2017,KOTAKBANK,EQ,996.4,999,999.6,988.55,995.95,996.2,994.41,1187275,1.18064E+14,38874,881975,0.7429
07-08-2017,KOTAKBANK,EQ,996.2,1000.15,1001.95,994.3,996.75,997.9,997.58,619240,6.1774E+13,26600,422417,0.6822
08-08-2017,KOTAKBANK,EQ,997.9,1000,1000,980.1,986.95,987.7,986.57,1222642,1.20622E+14,40822,705214,0.5768
09-08-2017,KOTAKBANK,EQ,987.7,989,999.7,979.3,993.3,992.4,989.07,1131399,1.11903E+14,38791,679454,0.6005
10-08-2017,KOTAKBANK,EQ,992.4,994.9,1002.5,983.05,994,996.8,995.03,2495164,2.48277E+14,39899,1252448,0.502
11-08-2017,KOTAKBANK,EQ,996.8,988.9,997.45,973.55,990,992.2,988.65,1421743,1.40561E+14,31144,771992,0.543
14-08-2017,KOTAKBANK,EQ,992.2,992.5,1000,980.25,981.45,982.6,984.53,2666347,2.62511E+14,56882,1974341,0.7405
16-08-2017,KOTAKBANK,EQ,982.6,990,1005,967.55,998.95,1000.55,989.18,3147277,3.11321E+14,45771,2260528,0.7182
17-08-2017,KOTAKBANK,EQ,1000.55,1003,1003,982,984.45,989,992.66,1076077,1.06818E+14,18328,383930,0.3568
18-08-2017,KOTAKBANK,EQ,989,983,985.15,976,982.75,983.55,981.28,956180,9.38276E+13,15253,562531,0.5883
21-08-2017,KOTAKBANK,EQ,983.55,988.4,991.7,967.5,968.3,969.55,980.26,845249,8.28567E+13,20306,431925,0.511
22-08-2017,KOTAKBANK,EQ,969.55,974.9,977.45,966.3,973,970.8,970.56,1206098,1.17059E+14,30683,667162,0.5532
23-08-2017,KOTAKBANK,EQ,970.8,978,984,964,977.75,980.1,971.47,2354519,2.28735E+14,47518,1571906,0.6676
24-08-2017,KOTAKBANK,EQ,980.1,984.9,984.9,966.05,974,972.1,972.39,1336640,1.29974E+14,25553,637593,0.477
28-08-2017,KOTAKBANK,EQ,972.1,980,982.95,972.5,972.65,976.05,977,621906,6.07605E+13,27880,316119,0.5083
29-08-2017,KOTAKBANK,EQ,976.05,975,975.9,962,964.25,964.4,965.93,1314765,1.26997E+14,24082,781011,0.594
30-08-2017,KOTAKBANK,EQ,964.4,970,976.35,965.95,973.45,971.35,973.28,997329,9.70683E+13,27917,663372,0.6651
31-08-2017,KOTAKBANK,EQ,971.35,974.5,980.9,963.55,977.3,976,973.26,2524606,2.4571E+14,45125,1505711,0.5964
